Gene.stable.ID,Gene.name
ENSMUSG00000044367,SLC16A13
ENSMUSG00000087442,GM14453
ENSMUSG00000032743,D430042O09RIK
ENSMUSG00000026344,LYPD1
ENSMUSG00000082574,OLFR1268-PS1
ENSMUSG00000018733,PEX12
ENSMUSG00000026343,GPR39
ENSMUSG00000084336,OLFR1269
ENSMUSG00000036928,STAG3
ENSMUSG00000070495,CTCFL
ENSMUSG00000085985,GM11682
ENSMUSG00000053774,UBXN7
ENSMUSG00000051497,KCNJ16
ENSMUSG00000087382,CTCFLOS
ENSMUSG00000103957,GM10766
ENSMUSG00000116805,GM49723
ENSMUSG00000007877,TCAP
ENSMUSG00000016206,H2-M3
ENSMUSG00000040164,KCNS1
ENSMUSG00000036292,GRAMD1C
ENSMUSG00000000317,BCL6B
ENSMUSG00000043857,MGAT5B
ENSMUSG00000035152,AP2B1
ENSMUSG00000104011,GM32391
ENSMUSG00000041695,KCNJ2
ENSMUSG00000022938,FAM3B
ENSMUSG00000103226,GM37732
ENSMUSG00000092556,OLFR755-PS1
ENSMUSG00000097281,GM26685
ENSMUSG00000102389,D630023O14RIK
ENSMUSG00000075066,OLFR32
ENSMUSG00000061972,OLFR99
ENSMUSG00000040154,WFDC5
ENSMUSG00000096156,GM9242
ENSMUSG00000102761,GM37184
ENSMUSG00000103383,GM37754
ENSMUSG00000102163,GM36945
ENSMUSG00000038216,PNMT
ENSMUSG00000064302,CLASP1
ENSMUSG00000102897,GM37853
ENSMUSG00000027513,PCK1
ENSMUSG00000085649,A730032A03RIK
ENSMUSG00000017309,CD300LG
ENSMUSG00000100277,1810053B23RIK
ENSMUSG00000105583,GM43777
ENSMUSG00000042845,WFDC12
ENSMUSG00000038011,DNAH10
ENSMUSG00000000149,GNA12
ENSMUSG00000082272,GM11675
ENSMUSG00000097223,GM2449
ENSMUSG00000082448,GM11676
ENSMUSG00000081666,GM11677
ENSMUSG00000118327,GM8697
ENSMUSG00000086752,GM11674
ENSMUSG00000049598,VSIG8
ENSMUSG00000050022,AMZ1
ENSMUSG00000117940,GM50235
ENSMUSG00000117701,GM38695
ENSMUSG00000081088,GM11679
ENSMUSG00000085324,GM11680
ENSMUSG00000086902,GM11728
ENSMUSG00000020849,YWHAE
ENSMUSG00000092524,OLFR756-PS1
ENSMUSG00000085104,GM11731
ENSMUSG00000051769,WFDC15A
ENSMUSG00000085184,4933439K11RIK
ENSMUSG00000086859,SNHG20
ENSMUSG00000026546,CFAP45
ENSMUSG00000018211,WFDC15B
ENSMUSG00000061032,RRP1
ENSMUSG00000085837,KCNMB4OS2
ENSMUSG00000113664,GM47184
ENSMUSG00000079625,TM4SF19
ENSMUSG00000054934,KCNMB4
ENSMUSG00000084115,GM13566
ENSMUSG00000083195,GM13567
ENSMUSG00000103839,GM37607
ENSMUSG00000027514,ZBP1
ENSMUSG00000040132,SVS2
ENSMUSG00000108376,GM44874
ENSMUSG00000058454,DHCR7
ENSMUSG00000046182,GSG1L
ENSMUSG00000020164,KCNMB4OS1
ENSMUSG00000050383,SVS3B
ENSMUSG00000073640,RPL27-PS3
ENSMUSG00000037376,TRMT6
ENSMUSG00000024563,SMAD2
ENSMUSG00000016998,SVS4
ENSMUSG00000027367,STARD7
ENSMUSG00000051223,BZW1
ENSMUSG00000087057,GM11730
ENSMUSG00000117999,GM18217
ENSMUSG00000041674,BC006965
ENSMUSG00000118538,AC108942.1
ENSMUSG00000038400,PMEPA1
ENSMUSG00000073555,GM4951
ENSMUSG00000085977,GM5970
ENSMUSG00000103847,GM20056
ENSMUSG00000068606,GM4841
ENSMUSG00000118361,GM50237
ENSMUSG00000090942,F830016B08RIK
ENSMUSG00000118051,GM8714
ENSMUSG00000087600,PMEPA1OS
ENSMUSG00000054072,IIGP1
ENSMUSG00000086114,GM14642
ENSMUSG00000017003,SVS3A
ENSMUSG00000117387,GM49986
ENSMUSG00000027518,1700021F07RIK
ENSMUSG00000095614,GM6291
ENSMUSG00000092077,OLFR101
ENSMUSG00000017000,SVS6
ENSMUSG00000027517,ANKRD60
ENSMUSG00000093989,RNASEK
ENSMUSG00000017004,SVS5
ENSMUSG00000103320,GM37403
ENSMUSG00000029063,NADK
ENSMUSG00000117714,GM50439
ENSMUSG00000026574,DPT
ENSMUSG00000098058,GM8529
ENSMUSG00000040904,GM21988
ENSMUSG00000078812,EIF5A
ENSMUSG00000026573,XCL1
ENSMUSG00000000567,SOX9
ENSMUSG00000104117,GM20743
ENSMUSG00000020831,0610010K14RIK
ENSMUSG00000029722,AGFG2
ENSMUSG00000103659,GM32569
ENSMUSG00000091531,OLFR102
ENSMUSG00000017002,SLPI
ENSMUSG00000020823,SEC14L1
ENSMUSG00000116846,1810044K17RIK
ENSMUSG00000049618,OLFR103
ENSMUSG00000095858,OLFR104-PS
ENSMUSG00000087059,GM12339
ENSMUSG00000075437,GM11681
ENSMUSG00000099968,1700029J03RIK
ENSMUSG00000020624,4933434M16RIK
ENSMUSG00000087259,2610035D17RIK
ENSMUSG00000092542,OLFR757-PS1
ENSMUSG00000020848,DOC2B
ENSMUSG00000094884,OLFR105-PS
ENSMUSG00000090841,MYL6
ENSMUSG00000101189,1700029M03RIK
ENSMUSG00000085421,4732490B19RIK
ENSMUSG00000116595,GM30695
ENSMUSG00000033327,TNXB
ENSMUSG00000116576,GM49725
ENSMUSG00000118595,AC118632.1
ENSMUSG00000102408,4930568G15RIK
ENSMUSG00000092396,OLFR758-PS1
ENSMUSG00000037979,CCDC92
ENSMUSG00000024165,JPT2
ENSMUSG00000027368,DUSP2
ENSMUSG00000116212,GM18979
ENSMUSG00000095603,OLFR106-PS
ENSMUSG00000035420,FAM170A
ENSMUSG00000017007,RBPJL
ENSMUSG00000102723,GM37936
ENSMUSG00000103824,GM38177
ENSMUSG00000089967,GM16550
ENSMUSG00000026572,TBX19
ENSMUSG00000024240,EPC1
ENSMUSG00000116093,GM3888
ENSMUSG00000049690,NCKAP5
ENSMUSG00000113314,GM2721
ENSMUSG00000114181,GM46376
ENSMUSG00000094910,D430019H16RIK
ENSMUSG00000016995,MATN4
ENSMUSG00000063188,OLFR107
ENSMUSG00000033306,LPP
ENSMUSG00000092568,OLFR759-PS1
ENSMUSG00000092477,GM18808
ENSMUSG00000091703,GM4222
ENSMUSG00000059687,OLFR108
ENSMUSG00000075065,OLFR1270
ENSMUSG00000040848,SFT2D2
ENSMUSG00000092471,CYP21A2-PS
ENSMUSG00000015575,ATP6V0E
ENSMUSG00000117208,GM49945
ENSMUSG00000025240,SACM1L
ENSMUSG00000047641,KRT87
ENSMUSG00000117243,GM49944
ENSMUSG00000117193,GM36252
ENSMUSG00000092601,OLFR760-PS1
ENSMUSG00000084052,GM11745
ENSMUSG00000080223,GM13768
ENSMUSG00000111531,GM32688
ENSMUSG00000110647,GM17745
ENSMUSG00000017314,MPP2
ENSMUSG00000014075,TCTEX1D2
ENSMUSG00000111316,GM47344
ENSMUSG00000050468,ASTL
ENSMUSG00000091193,GM17333
ENSMUSG00000101320,GM28529
ENSMUSG00000055897,PPP4R1L-PS
ENSMUSG00000116886,GM49589
ENSMUSG00000113229,GM18442
ENSMUSG00000116609,GM5675
ENSMUSG00000113933,GM34611
ENSMUSG00000100594,2810414N06RIK
ENSMUSG00000113108,GM47832
ENSMUSG00000075064,OLFR1506
ENSMUSG00000113092,GM34662
ENSMUSG00000093625,GM18953
ENSMUSG00000063971,KRT88
ENSMUSG00000075063,OLFR142
ENSMUSG00000079215,ZFP664
ENSMUSG00000025243,SLC6A20B
ENSMUSG00000056508,1700001K19RIK
ENSMUSG00000021222,DCAF4
ENSMUSG00000104519,GM37161
ENSMUSG00000113266,GM19563
ENSMUSG00000113272,GM34809
ENSMUSG00000113896,GM18591
ENSMUSG00000024030,ABCG1
ENSMUSG00000114079,GM47855
ENSMUSG00000113384,GM47859
ENSMUSG00000113343,GM34923
ENSMUSG00000090224,GM15974
ENSMUSG00000041565,L3MBTL4
ENSMUSG00000075062,OLFR1271
ENSMUSG00000113535,AU015791
ENSMUSG00000113479,GM47796
ENSMUSG00000059248,SEPT9
ENSMUSG00000116798,GM49591
ENSMUSG00000021070,BDKRB2
ENSMUSG00000048249,CREBRF
ENSMUSG00000116707,GM49590
ENSMUSG00000026971,ITGB6
ENSMUSG00000029184,OLFR109
ENSMUSG00000022863,BTG3
ENSMUSG00000018661,COG1
ENSMUSG00000041347,BDKRB1
ENSMUSG00000092349,SMIM40
ENSMUSG00000016283,H2-M2
ENSMUSG00000117274,GM17921
ENSMUSG00000116875,MORF4L1-PS1
ENSMUSG00000022865,CXADR
ENSMUSG00000092564,BC051226
ENSMUSG00000117816,GM50360
ENSMUSG00000048875,PUDP
ENSMUSG00000112222,TYMS-PS
ENSMUSG00000112183,GM48306
ENSMUSG00000103103,4833445I07RIK
ENSMUSG00000087322,GM16075
ENSMUSG00000118088,GM3815
ENSMUSG00000031085,ACTE1
ENSMUSG00000020847,RPH3AL
ENSMUSG00000102302,GM38190
ENSMUSG00000073565,PRR16
ENSMUSG00000017390,ALDOC
ENSMUSG00000040843,TIPRL
ENSMUSG00000026608,KCTD3
ENSMUSG00000069379,GM4950
ENSMUSG00000118334,GM50446
ENSMUSG00000118351,GM50447
ENSMUSG00000109841,E330011O21RIK
ENSMUSG00000118046,GM50448
ENSMUSG00000024510,FTMT
ENSMUSG00000075061,OLFR1272
ENSMUSG00000058620,ADRA2B
ENSMUSG00000080809,OLFR1273-PS
ENSMUSG00000117960,GM31933
ENSMUSG00000101600,4930599A14RIK
ENSMUSG00000090894,OLFR110
ENSMUSG00000038002,CRAMP1L
ENSMUSG00000091519,SKOR2
ENSMUSG00000090675,OLFR111
ENSMUSG00000117425,GM7464
ENSMUSG00000036526,CARD11
ENSMUSG00000112235,GM48307
ENSMUSG00000113277,GM18116
ENSMUSG00000112932,GM48308
ENSMUSG00000015889,LTA4H
ENSMUSG00000040836,GPR161
ENSMUSG00000113761,GM4263
ENSMUSG00000113874,GM47868
ENSMUSG00000024029,TFF3
ENSMUSG00000037962,RFLNA
ENSMUSG00000079163,GM15498
ENSMUSG00000114147,GM18939
ENSMUSG00000081333,GM12307
ENSMUSG00000101385,GM5261
ENSMUSG00000046338,GPAT2
ENSMUSG00000047904,SSTR2
ENSMUSG00000089859,OLFR1565
ENSMUSG00000024528,SRFBP1
ENSMUSG00000041629,FAM104A
ENSMUSG00000010914,PDHX
ENSMUSG00000067615,KRT81
ENSMUSG00000085547,GM13767
ENSMUSG00000087444,GM5475
ENSMUSG00000063388,BC023105
ENSMUSG00000083339,GM11693
ENSMUSG00000039824,MYL6B
ENSMUSG00000086050,GM16045
ENSMUSG00000038059,SMIM3
ENSMUSG00000023030,SLC11A2
ENSMUSG00000041654,SLC39A11
ENSMUSG00000098000,GM27026
ENSMUSG00000082088,GM15753
ENSMUSG00000096960,A230028O05RIK
ENSMUSG00000113880,A030005L19RIK
ENSMUSG00000113973,A030014E15RIK
ENSMUSG00000051611,OLFR112
ENSMUSG00000044783,HJURP
ENSMUSG00000113846,GM6217
ENSMUSG00000117004,GM38593
ENSMUSG00000027519,RAB22A
ENSMUSG00000095407,TMEM200C
ENSMUSG00000113084,A030003K21RIK
ENSMUSG00000043019,EDEM3
ENSMUSG00000113925,GM7544
ENSMUSG00000103370,GM37178
ENSMUSG00000114011,GM47955
ENSMUSG00000104464,GM18698
ENSMUSG00000086682,GM16023
ENSMUSG00000045348,NYAP1
ENSMUSG00000038094,ATP13A4
ENSMUSG00000017316,PPY
ENSMUSG00000042202,SLC35E2
ENSMUSG00000079429,MROH2A
ENSMUSG00000117317,GM49961
ENSMUSG00000057047,1700010B08RIK
ENSMUSG00000022948,SETD4
ENSMUSG00000086588,GM11729
ENSMUSG00000025421,HDHD2
ENSMUSG00000083705,GM8624
ENSMUSG00000117093,GM49949
ENSMUSG00000082980,OLFR1274
ENSMUSG00000085336,GM11732
ENSMUSG00000110653,GM34418
ENSMUSG00000085063,GM16024
ENSMUSG00000017311,PYY
ENSMUSG00000029062,CDK11B
ENSMUSG00000024191,BNIP1
ENSMUSG00000054455,VAPB
ENSMUSG00000048399,TPRG
ENSMUSG00000113097,GM47959
ENSMUSG00000101784,GM7553
ENSMUSG00000116828,GM18896
ENSMUSG00000118399,GM18917
ENSMUSG00000084200,GM11584
ENSMUSG00000069588,GM11733
ENSMUSG00000082045,GM11585
ENSMUSG00000085419,GM11734
ENSMUSG00000097980,GM26972
ENSMUSG00000024529,LOX
ENSMUSG00000054418,2900041M22RIK
ENSMUSG00000085938,GM14371
ENSMUSG00000082543,GM14336
ENSMUSG00000081700,ATP5K-PS2
ENSMUSG00000092292,OLFR113
ENSMUSG00000017009,SDC4
ENSMUSG00000082519,VAMP7-PS
ENSMUSG00000090000,IER3IP1
ENSMUSG00000067614,KRT86
ENSMUSG00000112406,4921515L22RIK
ENSMUSG00000102824,PDCD5-PS
ENSMUSG00000062629,OLFR114
ENSMUSG00000035383,PMCH
ENSMUSG00000037624,KCNK2
ENSMUSG00000116714,2210020O09RIK
ENSMUSG00000117732,GM50364
ENSMUSG00000035365,PARPBP
ENSMUSG00000005615,PCYT1A
ENSMUSG00000118365,GM41724
ENSMUSG00000027522,STX16
ENSMUSG00000024028,TFF2
ENSMUSG00000100685,GM28610
ENSMUSG00000102401,GM37864
ENSMUSG00000053783,1700016K19RIK
ENSMUSG00000032666,1700025G04RIK
ENSMUSG00000026571,DCAF6
ENSMUSG00000020846,RFLNB
ENSMUSG00000066357,WDR6
ENSMUSG00000112026,GM6653
ENSMUSG00000019039,DALRD3
ENSMUSG00000116011,GM49501
ENSMUSG00000035699,SLC51A
ENSMUSG00000102090,GM8964
ENSMUSG00000103744,GM38238
ENSMUSG00000026034,CLK1
ENSMUSG00000045503,SYS1
ENSMUSG00000015579,NKX2-5
ENSMUSG00000117875,GM6789
ENSMUSG00000104427,GM38368
ENSMUSG00000073418,C4B
ENSMUSG00000104507,A430027H14RIK
ENSMUSG00000109188,GM18213
ENSMUSG00000061336,OLFR116
ENSMUSG00000026347,TMEM163
ENSMUSG00000092413,OLFR115
ENSMUSG00000038496,SLC19A3
ENSMUSG00000025571,TNRC6C
ENSMUSG00000103669,2900042K21RIK
ENSMUSG00000102474,2610012C04RIK
ENSMUSG00000100432,GM7539
ENSMUSG00000104524,GM37333
ENSMUSG00000025314,PTPRJ
ENSMUSG00000046886,ZFP474
ENSMUSG00000009418,NAV1
ENSMUSG00000027371,FAHD2A
ENSMUSG00000087339,GM11586
ENSMUSG00000085760,GM14302
ENSMUSG00000048217,NAGS
ENSMUSG00000039540,4921524L21RIK
ENSMUSG00000100190,KRTAP28-10
ENSMUSG00000017734,DBNDD2
ENSMUSG00000113267,GM47969
ENSMUSG00000104423,A030005K14RIK
ENSMUSG00000101315,KRTAP28-13
ENSMUSG00000099691,GM29518
ENSMUSG00000104039,GM37772
ENSMUSG00000103390,GM38301
ENSMUSG00000099471,GM8451
ENSMUSG00000117620,GM50077
ENSMUSG00000024532,1700034E13RIK
ENSMUSG00000036155,MGAT5
ENSMUSG00000095286,OLFR117
ENSMUSG00000047446,ARL4A
ENSMUSG00000053624,GYKL1
ENSMUSG00000080990,OLFR118
ENSMUSG00000026166,CCL20
ENSMUSG00000017720,TRP53TG5
ENSMUSG00000118569,AC175464.1
ENSMUSG00000039263,NPEPL1
ENSMUSG00000026568,MPC2
ENSMUSG00000104378,GM37510
ENSMUSG00000090996,GM20458
ENSMUSG00000020017,HAL
ENSMUSG00000025366,ESYT1
ENSMUSG00000103763,GM37860
ENSMUSG00000086010,GM15318
ENSMUSG00000059964,OLFR119
ENSMUSG00000005198,POLR2A
ENSMUSG00000067189,GM7335
ENSMUSG00000085471,4933423P22RIK
ENSMUSG00000063994,OLFR120
ENSMUSG00000017721,PIGT
ENSMUSG00000058586,SERHL
ENSMUSG00000024032,TFF1
ENSMUSG00000074555,GM10714
ENSMUSG00000079056,KCNIP3
ENSMUSG00000010911,APIP
ENSMUSG00000014980,TSEN15
ENSMUSG00000053046,BRSK2
ENSMUSG00000054412,GM4793
ENSMUSG00000029723,TSC22D4
ENSMUSG00000090964,GM17206
ENSMUSG00000024301,KIFC5B
ENSMUSG00000018040,RRP7A
ENSMUSG00000052459,ATP6V1A
ENSMUSG00000039810,ZC3H10
ENSMUSG00000021270,HSP90AA1
ENSMUSG00000041623,D11WSU47E
ENSMUSG00000044715,GSKIP
ENSMUSG00000024193,PHF1
ENSMUSG00000100548,GM29585
ENSMUSG00000041341,ATG2B
ENSMUSG00000020921,TMEM101
ENSMUSG00000118630,AL731831.1
ENSMUSG00000101173,GM29519
ENSMUSG00000060017,OLFR121
ENSMUSG00000073639,RAB18
ENSMUSG00000103087,GM38122
ENSMUSG00000020922,LSM12
ENSMUSG00000051483,CBR1
ENSMUSG00000018727,CPSF4L
ENSMUSG00000024168,TMEM204
ENSMUSG00000118147,GM41555
ENSMUSG00000117359,GM7466
ENSMUSG00000092539,GM20468
ENSMUSG00000117461,GM50081
ENSMUSG00000083947,OLFR122
ENSMUSG00000117903,GM29819
ENSMUSG00000024194,CUTA
ENSMUSG00000024169,IFT140
ENSMUSG00000082815,GM5678
ENSMUSG00000109185,GM18268
ENSMUSG00000026605,CENPF
ENSMUSG00000109777,GM45384
ENSMUSG00000067613,KRT83
ENSMUSG00000118512,AC160993.1
ENSMUSG00000045202,OLFR123
ENSMUSG00000086179,GM14317
ENSMUSG00000002307,DAXX
ENSMUSG00000087032,GM13874
ENSMUSG00000044985,OLFR124
ENSMUSG00000086957,GM13869
ENSMUSG00000017723,WFDC2
ENSMUSG00000000131,XPO6
ENSMUSG00000084385,GM13873
ENSMUSG00000032649,COLGALT2
ENSMUSG00000078838,GM17382
ENSMUSG00000022947,CBR3
ENSMUSG00000103374,GM37239
ENSMUSG00000102014,2900009J06RIK
ENSMUSG00000026348,ACMSD
ENSMUSG00000042628,ZFYVE1
ENSMUSG00000034793,G6PC3
ENSMUSG00000050613,OLFR125
ENSMUSG00000080878,GM15618
ENSMUSG00000116107,GM49423
ENSMUSG00000116188,GM49424
ENSMUSG00000041598,CDC42EP4
ENSMUSG00000074596,SPINT3
ENSMUSG00000034902,PIP5K1C
ENSMUSG00000083090,GM11736
ENSMUSG00000074595,WFDC6A
ENSMUSG00000109500,GM44999
ENSMUSG00000085745,GM14372
ENSMUSG00000097925,GM26574
ENSMUSG00000040383,AQR
ENSMUSG00000037541,SHANK2
ENSMUSG00000027523,GNAS
ENSMUSG00000025144,CENPX
ENSMUSG00000026604,PTPN14
ENSMUSG00000042808,GPX2
ENSMUSG00000017733,EPPIN
ENSMUSG00000033373,FNTB
ENSMUSG00000057945,GM17136
ENSMUSG00000090559,GM17137
ENSMUSG00000086315,ARL4AOS
ENSMUSG00000090258,CHURC1
ENSMUSG00000070533,WFDC8
ENSMUSG00000021062,RAB15
ENSMUSG00000041617,CCDC74A
ENSMUSG00000025145,LRRC45
ENSMUSG00000070531,WFDC6B
ENSMUSG00000020125,ELANE
ENSMUSG00000113431,GM6722
ENSMUSG00000070530,WFDC16
ENSMUSG00000111897,GM19810
ENSMUSG00000020866,CACNA1G
ENSMUSG00000083740,GM11456
ENSMUSG00000118593,AL928965.1
ENSMUSG00000102248,GM30280
ENSMUSG00000074594,WFDC9
ENSMUSG00000029725,PPP1R35
ENSMUSG00000018012,RAC3
ENSMUSG00000070529,WFDC10
ENSMUSG00000041958,PIGS
ENSMUSG00000117652,GM2350
ENSMUSG00000061013,MKX
ENSMUSG00000078940,WFDC11
ENSMUSG00000100770,GM28466
ENSMUSG00000107722,2900060B14RIK
ENSMUSG00000053161,DAW1
ENSMUSG00000051067,LINGO3
ENSMUSG00000067704,WFDC13
ENSMUSG00000002565,SCIN
ENSMUSG00000051950,B3GLCT
ENSMUSG00000018776,SLC35G3
ENSMUSG00000026421,CSRP1
ENSMUSG00000041592,SDK2
ENSMUSG00000029726,MEPCE
ENSMUSG00000117977,GM50106
ENSMUSG00000024044,EPB41L3
ENSMUSG00000117795,GM50104
ENSMUSG00000040560,WDR7
ENSMUSG00000101896,GM6244
ENSMUSG00000116723,GM46559
ENSMUSG00000022821,HGD
ENSMUSG00000102770,GM38163
ENSMUSG00000115688,GM49209
ENSMUSG00000027582,ZGPAT
ENSMUSG00000006675,P4HTM
ENSMUSG00000035351,NUP37
ENSMUSG00000117356,GM46633
ENSMUSG00000117381,GM10350
ENSMUSG00000106740,GM21221
ENSMUSG00000038671,ARFRP1
ENSMUSG00000018750,ZBTB4
ENSMUSG00000071342,LSMEM1
ENSMUSG00000035215,LSM7
ENSMUSG00000090387,GM17056
ENSMUSG00000017310,SPINT4
ENSMUSG00000051390,ZBTB22
ENSMUSG00000101438,GM19412
ENSMUSG00000074593,SPINT5
ENSMUSG00000024308,TAPBP
ENSMUSG00000076434,WFDC3
ENSMUSG00000027217,TSPAN18
ENSMUSG00000086760,1700025D23RIK
ENSMUSG00000086135,1700001J04RIK
ENSMUSG00000090230,GM16315
ENSMUSG00000098103,GM27005
ENSMUSG00000078600,1700092K14RIK
ENSMUSG00000085844,GM11690
ENSMUSG00000075431,GM11691
ENSMUSG00000022510,TRP63
ENSMUSG00000081548,GM11692
ENSMUSG00000024034,TMPRSS3
ENSMUSG00000107214,4930500F04RIK
ENSMUSG00000107279,GM43450
ENSMUSG00000118258,GM19076
ENSMUSG00000107093,GM43452
ENSMUSG00000026035,PPIL3
ENSMUSG00000107112,GM36241
ENSMUSG00000090077,LIME1
ENSMUSG00000024583,TXNL1
ENSMUSG00000041323,AK7
ENSMUSG00000017299,DNTTIP1
ENSMUSG00000110627,GM18935
ENSMUSG00000038708,GOLGA4
ENSMUSG00000041801,PHLDA3
ENSMUSG00000002058,UNC119
ENSMUSG00000039450,DCXR
ENSMUSG00000061780,CFD
ENSMUSG00000026036,NIF3L1
ENSMUSG00000086453,GM11457
ENSMUSG00000062391,4932435O22RIK
ENSMUSG00000083769,GM11689
ENSMUSG00000022820,NDUFB4
ENSMUSG00000040321,ZFP770
ENSMUSG00000107056,GM21048
ENSMUSG00000101266,GM29234
ENSMUSG00000057322,RPL38
ENSMUSG00000116529,GM4600
ENSMUSG00000025150,CBR2
ENSMUSG00000002057,FOXN1
ENSMUSG00000026037,ORC2
ENSMUSG00000097827,5330439K02RIK
ENSMUSG00000105873,GM43708
ENSMUSG00000105212,GM43557
ENSMUSG00000105344,GM43556
ENSMUSG00000085540,GM16036
ENSMUSG00000001095,SLC13A2
ENSMUSG00000039683,SDK1
ENSMUSG00000078249,HMGA1B
ENSMUSG00000083618,GM11771
ENSMUSG00000085747,SLC13A2OS
ENSMUSG00000025158,RFNG
ENSMUSG00000001403,UBE2C
ENSMUSG00000084785,GM13972
ENSMUSG00000085028,SLC2A4RG-PS
ENSMUSG00000057147,DPH6
ENSMUSG00000117360,GM18581
ENSMUSG00000027583,ZBTB46
ENSMUSG00000103136,GM37980
ENSMUSG00000113055,GM48700
ENSMUSG00000061802,ARMC4
ENSMUSG00000017300,TNNC2
ENSMUSG00000066392,NRXN3
ENSMUSG00000117383,4930415O11RIK
ENSMUSG00000055882,ABHD16B
ENSMUSG00000034714,TTYH2
ENSMUSG00000108676,1700123J17RIK
ENSMUSG00000108309,GM44703
ENSMUSG00000084934,GM16035
ENSMUSG00000083382,GM6433
ENSMUSG00000052363,ZDHHC19
ENSMUSG00000032513,GORASP1
ENSMUSG00000026418,TNNI1
ENSMUSG00000025156,GPS1
ENSMUSG00000116957,GM34680
ENSMUSG00000114153,GM48692
ENSMUSG00000085852,GM13807
ENSMUSG00000026970,RBMS1
ENSMUSG00000032512,WDR48
ENSMUSG00000017307,ACOT8
ENSMUSG00000085420,4930453O03RIK
ENSMUSG00000036251,TRPM8
ENSMUSG00000050373,SNX21
ENSMUSG00000034706,DNAIC2
ENSMUSG00000083903,GM5405
ENSMUSG00000022757,TFG
ENSMUSG00000082481,RPS12-PS19
ENSMUSG00000051329,NUP160
ENSMUSG00000038335,TSR1
ENSMUSG00000045822,ZSWIM3
ENSMUSG00000000827,TPD52L2
ENSMUSG00000020056,WASHC3
ENSMUSG00000017764,ZSWIM1
ENSMUSG00000017767,SPATA25
ENSMUSG00000042978,SBK1
ENSMUSG00000085765,GM12333
ENSMUSG00000001323,SRR
ENSMUSG00000100572,2410021H03RIK
ENSMUSG00000066180,GM10155
ENSMUSG00000108417,GM30928
ENSMUSG00000032514,TTC21A
ENSMUSG00000103467,GM38245
ENSMUSG00000026603,SMYD2
ENSMUSG00000010021,KIF19A
ENSMUSG00000000320,ALOX12
ENSMUSG00000104435,GM37422
ENSMUSG00000085888,GM12224
ENSMUSG00000093674,RPL41
ENSMUSG00000041354,RGL2
ENSMUSG00000020333,ACSL6
ENSMUSG00000013833,MED16
ENSMUSG00000086537,GNASAS1
ENSMUSG00000000202,BTBD17
ENSMUSG00000111639,1700019L13RIK
ENSMUSG00000111792,GM33858
ENSMUSG00000052336,CX3CR1
ENSMUSG00000112850,GM9176
ENSMUSG00000038290,SMG6
ENSMUSG00000079243,XIRP1
ENSMUSG00000111369,GM47043
ENSMUSG00000032515,CSRNP1
ENSMUSG00000099404,GM28172
ENSMUSG00000010175,PROX1
ENSMUSG00000027079,CLP1
ENSMUSG00000111089,GM49427
ENSMUSG00000022797,TFRC
ENSMUSG00000079045,PROX1OS
ENSMUSG00000103644,GM29678
ENSMUSG00000103510,GM30725
ENSMUSG00000117323,GM36487
ENSMUSG00000101295,GM28180
ENSMUSG00000085738,GM12335
ENSMUSG00000049106,DCAF5
ENSMUSG00000117069,GM49894
ENSMUSG00000025572,TMC6
ENSMUSG00000025155,DUS1L
ENSMUSG00000049672,ZBTB14
ENSMUSG00000022816,FSTL1
ENSMUSG00000112278,GM30025
ENSMUSG00000112285,GM50278
ENSMUSG00000109713,PVRIG
ENSMUSG00000103963,GM30932
ENSMUSG00000097947,GM26970
ENSMUSG00000042345,UBASH3A
ENSMUSG00000073374,C030034I22RIK
ENSMUSG00000108763,GM36028
ENSMUSG00000096988,A930029G22RIK
ENSMUSG00000110676,GM45897
ENSMUSG00000026295,SPP2
ENSMUSG00000034059,YPEL4
ENSMUSG00000025364,PA2G4
ENSMUSG00000055022,CNTN1
ENSMUSG00000017754,PLTP
ENSMUSG00000024012,MTCH1
ENSMUSG00000024603,DCTN4
ENSMUSG00000031078,CTTN
ENSMUSG00000111340,GM47171
ENSMUSG00000110735,GM47173
ENSMUSG00000058922,GM10052
ENSMUSG00000091149,GM17020
ENSMUSG00000036814,SLC6A20A
ENSMUSG00000022698,NAA50
ENSMUSG00000000826,DNAJC5
ENSMUSG00000025241,FYCO1
ENSMUSG00000050106,TMC8
ENSMUSG00000091636,AKAIN1
ENSMUSG00000026349,CCNT2
ENSMUSG00000041199,RPUSD1
ENSMUSG00000117053,A730049N16RIK
ENSMUSG00000085228,GM14376
ENSMUSG00000100908,GM28888
ENSMUSG00000099553,GM29538
ENSMUSG00000091172,GM17120
ENSMUSG00000048521,CXCR6
ENSMUSG00000106161,PVRIG-PS
ENSMUSG00000089872,RPS6KC1
ENSMUSG00000091661,GM17021
ENSMUSG00000079140,GM6374
ENSMUSG00000090608,GM17200
ENSMUSG00000112214,CYP3A61-PS1
ENSMUSG00000026163,SPHKAP
ENSMUSG00000075591,GM10874
ENSMUSG00000039873,NEURL2
ENSMUSG00000080935,GOT2-PS1
ENSMUSG00000025245,LZTFL1
ENSMUSG00000005054,CSTB
ENSMUSG00000104374,GM37517
ENSMUSG00000017760,CTSA
ENSMUSG00000097187,GM19426
ENSMUSG00000112194,GM48029
ENSMUSG00000012350,EHF
ENSMUSG00000032705,EXD2
ENSMUSG00000025153,FASN
ENSMUSG00000037108,ZCWPW1
ENSMUSG00000087669,GM11724
ENSMUSG00000087486,GM11723
