,17-002,17-006,17-019,17-023,17-026,17-027,17-030,17-034,17-040,17-041,17-042,17-043,17-045,17-047,17-054,17-055,17-057,17-058,17-060,17-061
Serotonergic synapse,0.5732820630073547,0.540727436542511,0.6033816933631897,0.5749846696853638,0.5684086084365845,0.5436455607414246,0.6040062308311462,0.6042937636375427,0.5836706757545471,0.5843297243118286,0.6485456824302673,0.6063010692596436,0.5558726787567139,0.5477358102798462,0.6081537008285522,0.6335595846176147,0.5825260877609253,0.5198519229888916,0.5407083034515381,0.6336662173271179
Signaling pathways regulating pluripotency of stem cells,0.3167681097984314,0.27510353922843933,0.27655306458473206,0.3350445032119751,0.3049163818359375,0.3143811821937561,0.28775477409362793,0.3598797619342804,0.32266077399253845,0.3759308457374573,0.3167451024055481,0.3158740699291229,0.33466625213623047,0.3514564633369446,0.3044600188732147,0.4171789884567261,0.3472554087638855,0.2775222957134247,0.30742448568344116,0.3319428563117981
SNARE interactions in vesicular transport,0.2847195267677307,0.224579855799675,0.652498185634613,0.19835422933101654,0.19150304794311523,0.36107054352760315,0.5878905057907104,0.39751389622688293,0.3412456810474396,0.416879802942276,0.35822853446006775,0.6213134527206421,0.47194623947143555,0.447653204202652,0.3370276391506195,0.46910443902015686,0.5385349988937378,0.256625771522522,0.5617568492889404,0.6325501799583435
Sphingolipid signaling pathway,0.5211560726165771,0.43346962332725525,0.5177385210990906,0.47801271080970764,0.45552027225494385,0.42602670192718506,0.49930742383003235,0.5060058236122131,0.5093294978141785,0.489700585603714,0.5431484580039978,0.4535617232322693,0.4618481397628784,0.38691508769989014,0.514831006526947,0.5955052375793457,0.4475680887699127,0.3991733491420746,0.44526275992393494,0.5142673850059509
Staphylococcus aureus infection,0.601050853729248,0.5503978729248047,0.5199259519577026,0.6415616273880005,0.5623519420623779,0.5522553324699402,0.5795929431915283,0.5592939853668213,0.6089125275611877,0.5223857164382935,0.6261101961135864,0.5240886211395264,0.4976447522640228,0.4742673337459564,0.6153548359870911,0.6369205713272095,0.5146510004997253,0.4757091701030731,0.5955918431282043,0.5636149644851685
Sulfur relay system,0.6163932681083679,0.49454542994499207,0.6545373797416687,0.6268788576126099,0.6224968433380127,0.7242212891578674,0.6818568110466003,0.697634220123291,0.5188927054405212,0.5033819079399109,0.6618059873580933,0.5348600745201111,0.49135449528694153,0.5084686875343323,0.5216636061668396,0.5937344431877136,0.5531054735183716,0.6002251505851746,0.46624842286109924,0.5093702673912048
Synaptic vesicle cycle,0.3599261939525604,0.3451390564441681,0.4104441702365875,0.376411110162735,0.3208298981189728,0.38113969564437866,0.3823574185371399,0.33409205079078674,0.3255232572555542,0.3952297568321228,0.3589726388454437,0.38206571340560913,0.3733220398426056,0.35659679770469666,0.3521331250667572,0.3781168460845947,0.415092796087265,0.3858174979686737,0.3772537112236023,0.4679005742073059
Systemic lupus erythematosus,0.5293692350387573,0.5497007966041565,0.6215466856956482,0.5349876284599304,0.5873738527297974,0.5757619738578796,0.6332052946090698,0.5752548575401306,0.6021814346313477,0.5950690507888794,0.6133484244346619,0.5876705050468445,0.5794921517372131,0.5453171133995056,0.6505975723266602,0.6039906144142151,0.5936639904975891,0.540732204914093,0.5546211004257202,0.5889550447463989
Taste transduction,0.7724066972732544,0.7804185152053833,0.7555301785469055,0.7718061208724976,0.7605745792388916,0.7582491040229797,0.752053439617157,0.7780055999755859,0.7671553492546082,0.7709970474243164,0.7801014184951782,0.7723584771156311,0.771454393863678,0.7781994342803955,0.7855907082557678,0.7636169791221619,0.7581090927124023,0.7704429030418396,0.7751900553703308,0.7602030634880066
Th1 and Th2 cell differentiation,0.4431847035884857,0.3973498046398163,0.47379323840141296,0.3842371702194214,0.4086149334907532,0.3292607367038727,0.4126841127872467,0.36536452174186707,0.5457472801208496,0.3893044590950012,0.30890512466430664,0.4139285087585449,0.49396568536758423,0.39341890811920166,0.4551700949668884,0.3958919048309326,0.5036168098449707,0.22016306221485138,0.3108798563480377,0.4620136618614197
Th17 cell differentiation,0.39142659306526184,0.4884616434574127,0.38181397318840027,0.31804895401000977,0.3063265085220337,0.32145610451698303,0.3967122733592987,0.35102713108062744,0.4522542655467987,0.4506737291812897,0.2998982071876526,0.37928545475006104,0.43396899104118347,0.4352830946445465,0.48448628187179565,0.4304545819759369,0.5411508679389954,0.3999941647052765,0.36058199405670166,0.4668166935443878
Toxoplasmosis,0.3897145092487335,0.3691435158252716,0.388623982667923,0.30523326992988586,0.33940622210502625,0.3055049777030945,0.34583577513694763,0.37987807393074036,0.47926485538482666,0.4102424383163452,0.3930734694004059,0.3860072195529938,0.3931907117366791,0.3564034402370453,0.48280224204063416,0.4960334002971649,0.41493239998817444,0.21155045926570892,0.3293522894382477,0.451351135969162
Transcriptional misregulation in cancer,0.6415191888809204,0.4609527587890625,0.7445731163024902,0.6246857643127441,0.41630488634109497,0.4468105733394623,0.5912573337554932,0.517156183719635,0.5640237331390381,0.28956496715545654,0.7355771660804749,0.36016911268234253,0.38173776865005493,0.22292287647724152,0.4217342734336853,0.7812145352363586,0.21449270844459534,0.09262242168188095,0.1669175624847412,0.5883620381355286
Tuberculosis,0.46078044176101685,0.4246740937232971,0.44063422083854675,0.4882965087890625,0.44051462411880493,0.42205649614334106,0.5176141262054443,0.5036234259605408,0.48042088747024536,0.41726386547088623,0.5024381279945374,0.45333394408226013,0.4136447012424469,0.37743955850601196,0.4697559177875519,0.5937056541442871,0.43213793635368347,0.3209376037120819,0.40772661566734314,0.5374593138694763
Type I diabetes mellitus,0.4342174530029297,0.3738502860069275,0.4256146550178528,0.3904076814651489,0.4547911286354065,0.25089171528816223,0.3526427745819092,0.368039071559906,0.5345851182937622,0.35435378551483154,0.5897217988967896,0.4478220045566559,0.3256217837333679,0.323808491230011,0.46991297602653503,0.5277841687202454,0.31003648042678833,0.29625070095062256,0.3882178068161011,0.33666500449180603
Type II diabetes mellitus,0.4534124433994293,0.3830554783344269,0.3571946322917938,0.41910940408706665,0.40027084946632385,0.369754821062088,0.39311468601226807,0.380893349647522,0.43913573026657104,0.4497832953929901,0.4490407407283783,0.3372560739517212,0.42285096645355225,0.4083772301673889,0.4675106406211853,0.48323437571525574,0.35708311200141907,0.35040754079818726,0.29299914836883545,0.47133350372314453
Vascular smooth muscle contraction,0.464124470949173,0.40763455629348755,0.4532735049724579,0.3942336440086365,0.4411638379096985,0.4432784616947174,0.4487074315547943,0.44013407826423645,0.47342413663864136,0.41868096590042114,0.48557227849960327,0.441246896982193,0.42240822315216064,0.4157567322254181,0.4891059994697571,0.4672456681728363,0.4512788653373718,0.4204244017601013,0.4495584964752197,0.44549664855003357
VEGF signaling pathway,0.2921442687511444,0.3032117784023285,0.4326810836791992,0.3883092999458313,0.3400860130786896,0.4286973476409912,0.31468725204467773,0.3893263339996338,0.3269454538822174,0.3091799318790436,0.3735315799713135,0.3547046184539795,0.4050773084163666,0.26607775688171387,0.33237043023109436,0.34862154722213745,0.37545955181121826,0.25634798407554626,0.2907663583755493,0.4000682532787323
Vibrio cholerae infection,0.5130389332771301,0.3844682276248932,0.4682600796222687,0.47575855255126953,0.5994129776954651,0.3485416769981384,0.5014880299568176,0.37470218539237976,0.5364210605621338,0.637580394744873,0.3707194924354553,0.5300375819206238,0.5052919983863831,0.5288469791412354,0.583725094795227,0.5533170700073242,0.6962254643440247,0.6868070363998413,0.5534594655036926,0.5218411684036255
Viral carcinogenesis,0.2139606475830078,0.32881155610084534,0.39574697613716125,0.26163482666015625,0.36029019951820374,0.31523117423057556,0.256913959980011,0.44022175669670105,0.6476701498031616,0.5997597575187683,0.37724125385284424,0.4920799732208252,0.7481718063354492,0.4361337721347809,0.6020293235778809,0.7092235684394836,0.5946731567382812,0.632036566734314,0.5414831638336182,0.4372662603855133
Viral life cycle - HIV-1,0.3734826147556305,0.4322129189968109,0.5555838942527771,0.47994470596313477,0.3448035717010498,0.4979898929595947,0.5450318455696106,0.6255261898040771,0.8194799423217773,0.6793171763420105,0.40397921204566956,0.5971484780311584,0.5465701222419739,0.5036640763282776,0.6999139189720154,0.555288553237915,0.684283971786499,0.1985558718442917,0.4120127856731415,0.5079827904701233
Viral myocarditis,0.5366628170013428,0.49102717638015747,0.5040431618690491,0.5014317631721497,0.46152716875076294,0.32993704080581665,0.4374416172504425,0.4665384888648987,0.5627659559249878,0.4503231644630432,0.5662155151367188,0.529829204082489,0.41251423954963684,0.45826539397239685,0.7035210132598877,0.6959443092346191,0.5611028671264648,0.44356822967529297,0.5111434459686279,0.5392229557037354
Viral protein interaction with cytokine and cytokine receptor,0.4899102747440338,0.4889037013053894,0.2811414301395416,0.35324451327323914,0.4353412389755249,0.39861389994621277,0.38590553402900696,0.29077768325805664,0.33917436003685,0.3331032693386078,0.3562757074832916,0.268670916557312,0.276220440864563,0.29790937900543213,0.39582282304763794,0.3584372103214264,0.36360296607017517,0.4112330973148346,0.30335745215415955,0.4543685019016266
